Date,Open
2017-07-07,508.25
2017-07-10,521
2017-07-11,512
2017-07-12,508.9
2017-07-13,508
2017-07-14,514
2017-07-17,513.1
2017-07-18,509
2017-07-19,518
2017-07-20,520.8
2017-07-21,540
2017-07-24,541
2017-07-25,533.5
2017-07-26,538.9
2017-07-27,532.4
2017-07-28,523.8
2017-07-31,517.4
2017-08-01,518.2
2017-08-02,518.75
2017-08-03,516
2017-08-04,506
2017-08-07,509
2017-08-08,507.7
2017-08-09,494.45
2017-08-10,485.1
2017-08-11,482.9
2017-08-14,491
2017-08-16,492.95
2017-08-17,500.2
2017-08-18,495.3
2017-08-21,492.1
2017-08-22,496
2017-08-23,505
2017-08-24,503
2017-08-28,507.5
2017-08-29,509.4
2017-08-30,506.2
2017-08-31,504
2017-09-01,502
2017-09-04,506.6
2017-09-05,502.25
2017-09-06,502
2017-09-07,494
2017-09-08,498
2017-09-11,495.35
2017-09-12,494.9
2017-09-13,496.1
2017-09-14,505
2017-09-15,517.95
2017-09-18,518.65
2017-09-19,522
2017-09-20,516.75
2017-09-21,518
2017-09-22,509.4
2017-09-25,504
2017-09-26,500
2017-09-27,513.4
2017-09-28,507.85
2017-09-29,511.1
2017-10-03,514
2017-10-04,507.5
2017-10-05,506.65
2017-10-06,503
2017-10-09,503.4
2017-10-10,507.5
2017-10-11,519.9
2017-10-12,516.3
2017-10-13,524.25
2017-10-16,530.35
2017-10-17,520.95
2017-10-18,488
2017-10-19,463.9
2017-10-23,458.65
2017-10-24,451.65
2017-10-25,468.15
2017-10-26,472
2017-10-27,485
2017-10-30,487.2
2017-10-31,495
2017-11-01,524.95
2017-11-02,534
2017-11-03,535.35
2017-11-06,539.05
2017-11-07,535.5
2017-11-08,537.7
2017-11-09,548.95
2017-11-10,534.95
2017-11-13,557
2017-11-14,537.35
2017-11-15,546.5
2017-11-16,544
2017-11-17,550
2017-11-20,542.25
2017-11-21,547
2017-11-22,546.55
2017-11-23,542.4
2017-11-24,544.95
2017-11-27,544.1
2017-11-28,559.5
2017-11-29,560.55
2017-11-30,547.15
2017-12-01,539.4
2017-12-04,536.2
2017-12-05,535
2017-12-06,532.2
2017-12-07,532.9
2017-12-08,536.7
2017-12-11,550
2017-12-12,544
2017-12-13,538
2017-12-14,537
2017-12-15,552.2
2017-12-18,537.95
2017-12-19,549.25
2017-12-20,553.5
2017-12-21,551.8
2017-12-22,549.9
2017-12-26,555
2017-12-27,554
2017-12-28,546.15
2017-12-29,548.2
2018-01-01,563.8
2018-01-02,567
2018-01-03,561.3
2018-01-04,564.85
2018-01-05,561.05
2018-01-08,565.8
2018-01-09,564
2018-01-10,566.15
2018-01-11,562
2018-01-12,560.2
2018-01-15,556.7
2018-01-16,562.95
2018-01-17,564.05
2018-01-18,596
2018-01-19,584.9
2018-01-22,595.95
2018-01-23,616.4
2018-01-24,621.9
2018-01-25,610
2018-01-29,614.55
2018-01-30,605.6
2018-01-31,589.3
2018-02-01,593.6
2018-02-02,587.8
2018-02-05,551.1
2018-02-06,543
2018-02-07,568
2018-02-08,562.8
2018-02-09,559.9
2018-02-12,563.7
2018-02-14,565
2018-02-15,534.75
2018-02-16,547.05
2018-02-19,537.85
2018-02-20,542
2018-02-21,534
2018-02-22,533
2018-02-23,527
2018-02-26,541.1
2018-02-27,551.6
2018-02-28,534
2018-03-01,524
2018-03-05,524
2018-03-06,526
2018-03-07,510.9
2018-03-08,518.45
2018-03-09,522.45
2018-03-12,510.6
2018-03-13,517.1
2018-03-14,528.95
2018-03-15,535.2
2018-03-16,530.9
2018-03-19,522.6
2018-03-20,509
2018-03-21,523
2018-03-22,522.6
2018-03-23,509.5
2018-03-26,499
2018-03-27,512.3
2018-03-28,512.9
2018-04-02,506.75
2018-04-03,494
2018-04-04,504.5
2018-04-05,498.4
2018-04-06,502.95
2018-04-09,502.2
2018-04-10,523
2018-04-11,550.1
2018-04-12,537.3
2018-04-13,550
2018-04-16,541.5
2018-04-17,544.95
2018-04-18,535.5
2018-04-19,521
2018-04-20,513.5
2018-04-23,508.4
2018-04-24,506
2018-04-25,506
2018-04-26,496.75
2018-04-27,481.25
2018-04-30,535.8
2018-05-02,518.5
2018-05-03,522
2018-05-04,533.9
2018-05-07,523.75
2018-05-08,536.65
2018-05-09,543.1
2018-05-10,548.5
2018-05-11,548.6
2018-05-14,551.2
2018-05-15,548
2018-05-16,545
2018-05-17,550
2018-05-18,536.8
2018-05-21,535
2018-05-22,528.4
2018-05-23,522
2018-05-24,521.7
2018-05-25,535.6
2018-05-28,541.7
2018-05-29,547
2018-05-30,543.75
2018-05-31,543
2018-06-01,543
2018-06-04,539.55
2018-06-05,534.65
2018-06-06,530
2018-06-07,533.8
2018-06-08,541.05
2018-06-11,539.8
2018-06-12,543.5
2018-06-13,539.8
2018-06-14,539.8
2018-06-15,527.8
2018-06-18,530.25
2018-06-19,522.15
2018-06-20,520.75
2018-06-21,521.25
2018-06-22,513
2018-06-25,520.35
2018-06-26,516.5
2018-06-27,516
2018-06-28,508
2018-06-29,505.8
2018-07-02,510.75
2018-07-03,512.9
2018-07-04,511.95
2018-07-05,514
2018-07-06,513
2018-07-09,515.1
2018-07-10,527.95
2018-07-11,532.4
2018-07-12,539.7
2018-07-13,539.7
2018-07-16,523
2018-07-17,521.7
2018-07-18,541.2
2018-07-19,528.05
2018-07-20,526.8
2018-07-23,534.9
2018-07-24,541.05
2018-07-25,547
2018-07-26,535.4
2018-07-27,543.2
2018-07-30,556.05
2018-07-31,582
2018-08-01,550.5
2018-08-02,545.25
2018-08-03,546.5
2018-08-06,575.2
2018-08-07,597
2018-08-08,596.75
2018-08-09,595
2018-08-10,621.3
2018-08-13,612
2018-08-14,608.6
2018-08-16,614.9
2018-08-17,630
2018-08-20,630
2018-08-21,625.4
2018-08-23,644.65
2018-08-24,638.05
2018-08-27,643
2018-08-28,652
2018-08-29,657.5
2018-08-30,661.85
2018-08-31,649.5
2018-09-03,655.45
2018-09-04,631
2018-09-05,641
2018-09-06,638.9
2018-09-07,640
2018-09-10,644.95
2018-09-11,651.65
2018-09-12,665
2018-09-14,641.8
2018-09-17,633.7
2018-09-18,624
2018-09-19,611.6
2018-09-21,618.95
2018-09-24,599.6
2018-09-25,598.8
2018-09-26,619
2018-09-27,617.35
2018-09-28,598.5
2018-10-01,615.1
2018-10-03,592.6
2018-10-04,565
2018-10-05,586
2018-10-08,570
2018-10-09,561.9
2018-10-10,553.95
2018-10-11,555
2018-10-12,589.65
2018-10-15,585
2018-10-16,577.75
2018-10-17,594.75
2018-10-19,570.4
2018-10-22,567.95
2018-10-23,557
2018-10-24,574.5
2018-10-25,558
2018-10-26,562
2018-10-29,541.35
2018-10-30,564.85
2018-10-31,568.3
2018-11-01,582.05
2018-11-02,612.45
2018-11-05,628.9
2018-11-06,626
2018-11-07,612.9
2018-11-09,609
2018-11-12,612.55
2018-11-13,606.45
2018-11-14,622.25
2018-11-15,613.25
2018-11-16,626.6
2018-11-19,619.8
2018-11-20,614.7
2018-11-21,610.9
2018-11-22,625.8
2018-11-26,618.65
2018-11-27,629.9
2018-11-28,630
2018-11-29,632
2018-11-30,633
2018-12-03,632
2018-12-04,624.95
2018-12-05,620.9
2018-12-06,610.25
2018-12-07,602.4
2018-12-10,595
2018-12-11,581
2018-12-12,604.75
2018-12-13,624.8
2018-12-14,619.1
2018-12-17,622.55
2018-12-18,617.65
2018-12-19,624.25
2018-12-20,636.95
2018-12-21,633.3
2018-12-24,626
2018-12-26,611
2018-12-27,623.55
2018-12-28,623.9
2018-12-31,630.4
2019-01-01,621.9
2019-01-02,623
2019-01-03,621.4
2019-01-04,612
2019-01-07,626
2019-01-08,636
2019-01-09,652.35
2019-01-10,668.9
2019-01-11,665
2019-01-14,663
2019-01-15,661.3
2019-01-16,660.7
2019-01-17,669.9
2019-01-18,674.9
2019-01-21,661.55
2019-01-22,656.35
2019-01-23,659.5
2019-01-24,665
2019-01-25,665.2
2019-01-28,669
2019-01-29,658.5
2019-01-30,687.05
2019-01-31,697.25
2019-02-01,720.75
2019-02-04,711.3
2019-02-05,722
2019-02-06,731.3
2019-02-07,726.25
2019-02-08,727
2019-02-11,719.9
2019-02-12,701
2019-02-13,700
2019-02-14,706
2019-02-15,700
2019-02-18,686
2019-02-19,693.3
2019-02-20,697.6
2019-02-21,700.5
2019-02-22,697.45
2019-02-25,702.9
2019-02-26,694
2019-02-27,714.95
2019-02-28,723.45
2019-03-01,713.5
2019-03-05,705.7
2019-03-06,733.9
2019-03-07,720.75
2019-03-08,732
2019-03-11,733.3
2019-03-12,738.7
2019-03-13,743.6
2019-03-14,740
2019-03-15,742.95
2019-03-18,741
2019-03-19,755
2019-03-20,760.75
2019-03-22,764.7
2019-03-25,752.7
2019-03-26,747.4
2019-03-27,761.3
2019-03-28,761.1
2019-03-29,777
2019-04-01,780.95
2019-04-02,769.15
2019-04-03,770
2019-04-04,763
2019-04-05,763.95
2019-04-08,764.3
2019-04-09,755
2019-04-10,761.25
2019-04-11,760.5
2019-04-12,753.4
2019-04-15,764
2019-04-16,765.1
2019-04-18,778.4
2019-04-22,768.9
2019-04-23,757.45
2019-04-24,754.7
2019-04-25,754
2019-04-26,762
2019-04-30,759.95
2019-05-02,765.4
2019-05-03,754.15
2019-05-06,746
2019-05-07,751.85
2019-05-08,741.9
2019-05-09,733.9
2019-05-10,734.4
2019-05-13,734
2019-05-14,729.4
2019-05-15,735.8
2019-05-16,720.95
2019-05-17,731.8
2019-05-20,760.2
2019-05-21,789.7
2019-05-22,774.8
2019-05-23,788
2019-05-24,779.45
2019-05-27,794
2019-05-28,816.3
2019-05-29,806.75
2019-05-30,803.25
2019-05-31,811
2019-06-03,813.55
2019-06-04,807.55
2019-06-06,824
2019-06-07,811.1
2019-06-10,807.4
2019-06-11,817.15
2019-06-12,814.05
2019-06-13,811.25
2019-06-14,820.1
2019-06-17,800.1
2019-06-18,781.95
2019-06-19,780.8
2019-06-20,772
2019-06-21,774.75
2019-06-24,771
2019-06-25,761.25
2019-06-26,782.9
2019-06-27,788.95
2019-06-28,801.15
2019-07-01,810.75
2019-07-02,811.1
2019-07-03,802.65
2019-07-04,810
2019-07-05,808
2019-07-08,802
2019-07-09,778.5
2019-07-10,786.65
2019-07-11,773.5
2019-07-12,766.1
2019-07-15,757.25
2019-07-16,750
2019-07-17,763.1
2019-07-18,754
2019-07-19,743.55
2019-07-22,730
2019-07-23,732.9
2019-07-24,728
2019-07-25,711.2
2019-07-26,723.55
2019-07-29,736.2
2019-07-30,725.95
2019-07-31,694
2019-08-01,673.95
2019-08-02,667.4
2019-08-05,665.5
2019-08-06,658.7
2019-08-07,679
2019-08-08,660.6
2019-08-09,664.2
2019-08-13,662.2
2019-08-14,652.8
2019-08-16,664
2019-08-19,678.8
2019-08-20,685.15
2019-08-21,674
2019-08-22,665
2019-08-23,659.75
2019-08-26,677.25
2019-08-27,697
2019-08-28,685.1
2019-08-29,674
2019-08-30,664.9
2019-09-03,658.8
2019-09-04,644.2
2019-09-05,652
2019-09-06,653.1
2019-09-09,667.65
2019-09-11,674.55
2019-09-12,680.1
2019-09-13,663.55
2019-09-16,666.6
2019-09-17,667
2019-09-18,645.5
2019-09-19,648.2
2019-09-20,641.05
2019-09-23,703.9
2019-09-24,728.25
2019-09-25,702
2019-09-26,686.6
2019-09-27,700.2
2019-09-30,704.05
2019-10-01,687.1
2019-10-03,675
2019-10-04,669.9
2019-10-07,660.95
2019-10-09,671.9
2019-10-10,680
2019-10-11,676.55
2019-10-14,677.8
2019-10-15,682.6
2019-10-16,693.4
2019-10-17,690.5
2019-10-18,709.85
2019-10-22,712.4
2019-10-23,718
2019-10-24,719.95
2019-10-25,708
2019-10-27,711
2019-10-29,706.5
2019-10-30,745
2019-10-31,748
2019-11-01,736
2019-11-04,754.95
2019-11-05,741.8
2019-11-06,736.95
2019-11-07,750
2019-11-08,735.9
2019-11-11,723.4
2019-11-13,733.7
2019-11-14,711
2019-11-15,716.75
2019-11-18,717.8
2019-11-19,725
2019-11-20,748
2019-11-21,749
2019-11-22,737.4
2019-11-25,731.95
2019-11-26,756.8
2019-11-27,755
2019-11-28,752.3
2019-11-29,749.9
2019-12-02,739.25
2019-12-03,744.95
2019-12-04,732.85
2019-12-05,743
2019-12-06,732.8
2019-12-09,713.45
2019-12-10,731
2019-12-11,711.5
2019-12-12,719
2019-12-13,725.6
2019-12-16,752.25
2019-12-17,747.6
2019-12-18,745.8
2019-12-19,743.1
2019-12-20,744.7
2019-12-23,736.9
2019-12-24,744.5
2019-12-26,737.5
2019-12-27,739
2019-12-30,760.9
2019-12-31,753.85
2020-01-01,754.9
2020-01-02,750
2020-01-03,753.15
2020-01-06,739.45
2020-01-07,728
2020-01-08,715.25
2020-01-09,733.55
2020-01-10,743
2020-01-13,740
2020-01-14,740
2020-01-15,747.05
2020-01-16,746.5
2020-01-17,734.85
2020-01-20,742.95
2020-01-21,726.35
2020-01-22,717
2020-01-23,725.05
2020-01-24,723.4
2020-01-27,732.45
2020-01-28,738.4
2020-01-29,740
2020-01-30,735.75
2020-01-31,734.7
2020-02-01,728.55
2020-02-03,704.7
2020-02-04,712.45
2020-02-05,719.45
2020-02-06,727.45
2020-02-07,736.7
2020-02-10,746.3
2020-02-11,743
2020-02-12,752
2020-02-13,751.1
2020-02-14,748.1
2020-02-17,737.4
2020-02-18,737.75
2020-02-19,740.65
2020-02-20,742.75
2020-02-24,737.95
2020-02-25,729.4
2020-02-26,725.3
2020-02-27,728.7
2020-02-28,718.9
2020-03-02,709.3
2020-03-03,689.9
2020-03-04,690
2020-03-05,686.5
2020-03-06,650
2020-03-09,639
2020-03-11,613.65
2020-03-12,592
2020-03-13,516.95
2020-03-16,542.35
2020-03-17,515.15
2020-03-18,490
2020-03-19,441.05
2020-03-20,431.4
2020-03-23,385.35
2020-03-24,331.95
2020-03-25,293.5
2020-03-26,335.95
2020-03-27,370
2020-03-30,345
2020-03-31,384.4
2020-04-01,376.25
2020-04-03,360.2
2020-04-07,347.4
2020-04-08,383.75
2020-04-09,405
2020-04-13,417.95
2020-04-15,434
2020-04-16,408.6
2020-04-17,450
2020-04-20,482
2020-04-21,436
2020-04-22,418.55
2020-04-23,434.6
2020-04-24,416
2020-04-27,415
2020-04-28,438
2020-04-29,430.75
2020-04-30,451
2020-05-04,424
2020-05-05,414
2020-05-06,385
2020-05-07,387
2020-05-08,403.5
2020-05-11,391
2020-05-12,376.3
2020-05-13,411
2020-05-14,405.05
2020-05-15,402.75
2020-05-18,389
2020-05-19,368.8
2020-05-20,353
2020-05-21,363
2020-05-22,352.1
2020-05-26,342
2020-05-27,346.1
2020-05-28,390
2020-05-29,382
2020-06-01,394.3
2020-06-02,398
2020-06-03,422
2020-06-04,407.6
2020-06-05,399
2020-06-08,415
2020-06-09,434.95
2020-06-10,422.2
2020-06-11,426.5
2020-06-12,390
2020-06-15,405.95
2020-06-16,404.9
2020-06-17,377.45
2020-06-18,386
2020-06-19,407.5
2020-06-22,420
2020-06-23,430.5
2020-06-24,448
2020-06-25,419
2020-06-26,426
2020-06-29,415
2020-06-30,410
2020-07-01,410
2020-07-02,441
2020-07-03,430
2020-07-06,434.15
2020-07-07,433.5
2020-07-08,450
2020-07-09,447.85
2020-07-10,449.9
2020-07-13,443.95
2020-07-14,434.9
2020-07-15,424
2020-07-16,431.95
2020-07-17,434
2020-07-20,437.7
2020-07-21,440
2020-07-22,478
2020-07-23,472.95
2020-07-24,456.6
2020-07-27,447
2020-07-28,434
2020-07-29,435.75
2020-07-30,441.9
2020-07-31,429
2020-08-03,431.6
2020-08-04,421.85
2020-08-05,439
2020-08-06,436
2020-08-07,431.45
2020-08-10,434
2020-08-11,435.3
2020-08-12,444.8
2020-08-13,454.1
2020-08-14,451.5
2020-08-17,439.1
2020-08-18,439.5
2020-08-19,446
2020-08-20,437.9
2020-08-21,440
2020-08-24,444
2020-08-25,450.95
2020-08-26,452
2020-08-27,464
2020-08-28,476.45
2020-08-31,524.45
2020-09-01,495.05
2020-09-02,487
2020-09-03,488.4
2020-09-04,469
2020-09-07,457
2020-09-08,459.8
2020-09-09,439.9
2020-09-10,436.45
2020-09-11,446
2020-09-14,452
2020-09-15,441.05
2020-09-16,449.55
2020-09-17,440.95
2020-09-18,444.55
2020-09-21,443
2020-09-22,424
2020-09-23,418.1
2020-09-24,414
2020-09-25,407.5
2020-09-28,420
2020-09-29,442.4
2020-09-30,427
2020-10-01,430.2
2020-10-05,444.05
2020-10-06,449.5
2020-10-07,447
2020-10-08,455.55
2020-10-09,453.3
2020-10-12,473.5
2020-10-13,465.9
2020-10-14,458
2020-10-15,473.4
2020-10-16,465.15
2020-10-19,477.05
2020-10-20,485.85
2020-10-21,496.9
2020-10-22,496
2020-10-23,513.9
2020-10-26,508.25
2020-10-27,494
2020-10-28,510.8
2020-10-29,506
2020-10-30,495
2020-11-02,496.85
2020-11-03,525
2020-11-04,525.1
2020-11-05,534.9
2020-11-06,538.75
2020-11-09,550
2020-11-10,572
2020-11-11,579.85
2020-11-12,601.95
2020-11-13,595
2020-11-14,613.95
2020-11-17,613.15
2020-11-18,625
2020-11-19,619
2020-11-20,615
2020-11-23,610.95
2020-11-24,603
2020-11-25,625
2020-11-26,602.25
2020-11-27,612
2020-12-01,611
2020-12-02,607
2020-12-03,610.15
2020-12-04,606.6
2020-12-07,616.95
2020-12-08,619.1
2020-12-09,619.15
2020-12-10,624.5
2020-12-11,626.35
2020-12-14,616
2020-12-15,615.75
2020-12-16,613.55
2020-12-17,607.25
2020-12-18,604.4
2020-12-21,605.25
2020-12-22,585
2020-12-23,589
2020-12-24,595
2020-12-28,614
2020-12-29,620.7
2020-12-30,632.25
2020-12-31,622.4
