Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Pct_Change,MarktCap,MA50,MA200
2017-02-20,HDFCBANK,EQ,1377.05,1361.2,1415.45,1359.15,1411.35,1409.1,1391.53,2641679,367597000000000.0,44489,1127250,0.4267,-0.057993079584775065,3595853454.8,,
2017-02-21,HDFCBANK,EQ,1409.1,1406.05,1421.8,1397.4,1412.0,1415.55,1407.76,1565007,220315000000000.0,29499,722851,0.4619,0.03294886864531299,2200478092.35,,
2017-02-22,HDFCBANK,EQ,1415.55,1415.0,1418.8,1394.85,1403.8,1399.15,1406.18,1324194,186205000000000.0,32386,682305,0.5153,0.0063653497386295665,1873734510.0,,
2017-02-23,HDFCBANK,EQ,1399.15,1403.8,1421.35,1387.05,1391.0,1394.3,1404.96,8623745,1211610000000000.0,57150,5792871,0.6717,-0.007915194346289733,12106013231.0,,
2017-02-27,HDFCBANK,EQ,1394.3,1390.9,1398.35,1378.6,1390.0,1393.6,1391.6,1170344,162865000000000.0,30054,629694,0.538,-0.009189343211283507,1627831469.6000001,,
2017-02-28,HDFCBANK,EQ,1393.6,1392.9,1396.25,1384.5,1390.1,1390.1,1390.32,732002,101772000000000.0,19486,419598,0.5732,0.0014379178948882299,1019605585.8000001,,
2017-03-01,HDFCBANK,EQ,1390.1,1396.45,1396.5,1386.4,1393.05,1391.65,1390.47,870434,121031000000000.0,21777,527063,0.6055,0.0025486395290401642,1215517559.3,,
2017-03-02,HDFCBANK,EQ,1391.65,1394.55,1396.0,1376.25,1377.15,1380.1,1388.39,1150497,159733000000000.0,21120,642637,0.5586,-0.0013605929320777976,1604425591.35,,
2017-03-03,HDFCBANK,EQ,1380.1,1384.5,1384.5,1369.0,1376.95,1377.0,1373.26,623206,85582400000000.0,14316,362325,0.5814,-0.007206625793266586,862828707.0,,
2017-03-06,HDFCBANK,EQ,1377.0,1376.8,1389.9,1373.1,1381.85,1380.75,1382.96,919781,127202000000000.0,15174,690390,0.7506,-0.0055615745756590895,1266354480.8,,
2017-03-07,HDFCBANK,EQ,1380.75,1382.25,1387.5,1376.2,1387.0,1386.2,1383.79,778219,107689000000000.0,15376,527798,0.6782,0.003958454386984389,1075693212.75,,
2017-03-08,HDFCBANK,EQ,1386.2,1387.9,1399.2,1381.05,1392.8,1392.2,1391.29,945536,131551000000000.0,18651,613625,0.649,0.004087538433713123,1312309414.4,,
2017-03-09,HDFCBANK,EQ,1392.2,1381.65,1398.7,1381.65,1396.0,1394.2,1391.2,877329,122054000000000.0,28876,513578,0.5854,-0.004503206282873373,1212161612.8500001,,
2017-03-10,HDFCBANK,EQ,1394.2,1395.0,1408.0,1393.15,1407.45,1400.1,1398.73,1465176,204939000000000.0,31432,1044220,0.7127,0.009662360221474264,2043920520.0,,
2017-03-14,HDFCBANK,EQ,1400.1,1422.1,1424.15,1406.65,1406.65,1410.7,1411.99,1788755,252570000000000.0,27773,1293709,0.7232,0.01942652329749106,2543788485.5,,
2017-03-15,HDFCBANK,EQ,1410.7,1410.95,1420.0,1410.55,1418.95,1416.6,1415.42,1067965,151162000000000.0,20324,789554,0.7393,-0.007840517544476344,1506845216.75,4863207050.132999,
2017-03-16,HDFCBANK,EQ,1416.6,1418.1,1422.85,1413.65,1421.0,1417.35,1417.78,1245027,176517000000000.0,25085,865624,0.6953,0.005067507707572805,1765572788.6999998,4876091335.911,
2017-03-17,HDFCBANK,EQ,1417.35,1418.55,1427.5,1412.85,1426.5,1425.85,1423.0,847616,120615000000000.0,12971,512248,0.6043,0.0003173259995770117,1202385676.8,4877038659.4470005,
2017-03-20,HDFCBANK,EQ,1425.85,1426.65,1439.85,1425.95,1436.0,1436.1,1436.37,2035586,292385000000000.0,16008,1674293,0.8225,0.005710056043142675,2904068766.9,4893670896.125,
2017-03-21,HDFCBANK,EQ,1436.1,1434.0,1445.0,1434.0,1442.8,1440.95,1441.36,1389320,200251000000000.0,25259,1026318,0.7387,0.005151929344968886,1992284880.0,4893230990.845,
2017-03-22,HDFCBANK,EQ,1440.95,1427.7,1437.0,1425.8,1429.0,1430.9,1430.73,1409136,201609000000000.0,28928,909230,0.6452,-0.004393305439330475,2011823467.2,4900589400.559,
2017-03-23,HDFCBANK,EQ,1430.9,1434.4,1435.0,1422.9,1430.0,1430.9,1428.73,1230618,175822000000000.0,17085,910367,0.7398,0.004692862646214158,1765198459.2,4908476893.07,
2017-03-24,HDFCBANK,EQ,1430.9,1433.0,1434.45,1422.0,1424.0,1424.35,1427.54,952591,135986000000000.0,23104,571937,0.6004,-0.0009760178471835967,1365062903.0,4902606831.334,
2017-03-27,HDFCBANK,EQ,1424.35,1424.0,1424.0,1404.05,1411.95,1409.85,1412.28,1466021,207043000000000.0,16394,964011,0.6576,-0.006280530355896707,2087613904.0,4887481137.563999,
2017-03-28,HDFCBANK,EQ,1409.85,1418.3,1424.7,1413.1,1421.1,1420.2,1421.69,2015350,286520000000000.0,21101,1636848,0.8122,-0.0040028089887640395,2858370905.0,4926640304.363999,
2017-03-29,HDFCBANK,EQ,1420.2,1420.8,1434.8,1420.0,1429.55,1428.6,1428.63,2143943,306290000000000.0,37466,1628982,0.7598,0.001762673623351807,3046114214.4,4963709286.312,
2017-03-30,HDFCBANK,EQ,1428.6,1428.0,1479.95,1425.05,1460.0,1466.2,1462.08,8580273,1254500000000000.0,56068,5774278,0.673,0.0050675675675675436,12252629844.0,5185535916.972,
2017-03-31,HDFCBANK,EQ,1466.2,1453.8,1454.0,1436.55,1440.0,1442.55,1442.01,2412848,347936000000000.0,38453,1474512,0.6111,0.01806722689075624,3507798422.4,5233497704.6,
2017-04-03,HDFCBANK,EQ,1442.55,1446.0,1450.1,1426.0,1430.9,1433.2,1433.35,1037263,148676000000000.0,18222,575290,0.5546,-0.005365249690466367,1499882298.0,5234874686.964001,
2017-04-05,HDFCBANK,EQ,1433.2,1435.25,1446.5,1427.55,1427.55,1432.35,1437.51,1436020,206430000000000.0,26605,950922,0.6622,-0.0074343015214384245,2061047705.0,5254232632.57,
2017-04-06,HDFCBANK,EQ,1432.35,1431.5,1443.0,1425.05,1435.35,1438.5,1434.76,1531104,219676000000000.0,27986,1041786,0.6804,-0.002612785229054171,2191775376.0,5211906159.85,
2017-04-07,HDFCBANK,EQ,1438.5,1431.05,1445.0,1428.6,1440.0,1438.85,1439.23,1162090,167252000000000.0,27610,759058,0.6532,-0.00031435557107928336,1663008894.5,5215540357.1,
2017-04-10,HDFCBANK,EQ,1438.85,1443.0,1443.0,1432.65,1435.0,1434.15,1436.68,848469,121898000000000.0,16093,461930,0.5444,0.008350511861919596,1224340767.0,5175890522.44,
2017-04-11,HDFCBANK,EQ,1434.15,1434.0,1441.2,1431.5,1436.0,1439.5,1436.05,1089065,156395000000000.0,23156,783544,0.7195,-0.006237006237006182,1561719210.0,5107626777.448,
2017-04-12,HDFCBANK,EQ,1439.5,1439.0,1449.95,1435.5,1441.25,1443.7,1443.6,891273,128665000000000.0,22330,469695,0.527,0.0034867503486750717,1282541847.0,5088772341.568,
2017-04-13,HDFCBANK,EQ,1443.7,1443.0,1448.9,1437.05,1440.0,1440.3,1441.73,1201059,173160000000000.0,13282,983766,0.8191,0.002779708130646208,1733128137.0,5089044839.195,
2017-04-17,HDFCBANK,EQ,1440.3,1440.3,1443.8,1428.25,1439.55,1436.8,1433.42,1784264,255759000000000.0,29050,1323652,0.7418,-0.0018711018711019545,2569875439.2,5101322479.499,
2017-04-18,HDFCBANK,EQ,1436.8,1440.0,1455.0,1438.0,1443.2,1447.3,1448.74,909715,131794000000000.0,14523,541319,0.595,-0.00020828993959587372,1309989600.0,5057355791.315,
2017-04-19,HDFCBANK,EQ,1447.3,1447.0,1456.75,1438.0,1453.0,1449.0,1446.58,1084536,156887000000000.0,16418,648996,0.5984,0.004861111111111205,1569323592.0,5049756437.528999,
2017-04-20,HDFCBANK,EQ,1449.0,1453.0,1466.05,1452.95,1462.3,1462.15,1461.72,1445343,211269000000000.0,38616,991155,0.6858,0.004146510020732519,2100083379.0,5039764954.629,
2017-04-21,HDFCBANK,EQ,1462.15,1466.0,1499.0,1453.3,1498.7,1496.6,1482.06,4314508,639435000000000.0,76583,1477591,0.3425,0.008947006194081286,6325068728.0,5137984820.658999,
2017-04-24,HDFCBANK,EQ,1496.6,1498.1,1539.0,1497.0,1532.0,1533.05,1527.25,5051738,771525000000000.0,75353,2709081,0.5363,0.021896316507503455,7568008697.799999,5266894561.015,
2017-04-25,HDFCBANK,EQ,1533.05,1535.05,1545.5,1529.6,1539.25,1537.05,1537.68,2264445,348200000000000.0,45495,1540233,0.6802,0.02466457512849618,3476036297.25,5304112525.72,
2017-04-26,HDFCBANK,EQ,1537.05,1542.95,1553.0,1468.45,1552.95,1550.65,1546.13,1948963,301335000000000.0,41591,986789,0.5063,0.005146412168984815,3007152460.85,5335020758.265,
2017-04-27,HDFCBANK,EQ,1550.65,1546.1,1573.95,1546.1,1554.0,1568.6,1565.15,4045105,633119000000000.0,41855,2592498,0.6409,0.002041543795975098,6254136840.5,5438701909.147,
2017-04-28,HDFCBANK,EQ,1568.6,1559.9,1559.9,1537.1,1545.0,1546.5,1544.82,1359432,210008000000000.0,25722,886321,0.652,0.008925683979044141,2120577976.8000002,5462835279.535,
2017-05-02,HDFCBANK,EQ,1546.5,1547.0,1550.9,1530.35,1542.85,1540.6,1540.81,1001760,154352000000000.0,17111,654978,0.6538,-0.008269760882107846,1549722720.0,5477759119.735,
2017-05-03,HDFCBANK,EQ,1540.6,1554.25,1554.25,1539.35,1541.05,1544.3,1543.93,626991,96803100000000.0,13977,329255,0.5251,0.004686489980607611,974500761.75,5457056408.57,
2017-05-04,HDFCBANK,EQ,1544.3,1539.25,1542.9,1522.6,1533.5,1534.8,1529.35,1282757,196178000000000.0,28722,768776,0.5993,-0.00965095705324115,1974483712.25,5463182007.315,
2017-05-05,HDFCBANK,EQ,1534.8,1542.1,1542.9,1526.3,1531.0,1532.2,1531.86,689474,105618000000000.0,20311,322076,0.4671,0.0018515510800714008,1063237855.4,2578118553.423,
2017-05-08,HDFCBANK,EQ,1532.2,1538.0,1540.0,1528.55,1532.6,1534.8,1533.56,936813,143666000000000.0,35872,603334,0.644,-0.0026587121457751772,1440818394.0,2535017852.207,
2017-05-09,HDFCBANK,EQ,1534.8,1534.8,1545.6,1532.65,1533.9,1535.75,1537.87,836459,128637000000000.0,25182,595730,0.7122,-0.002080624187256186,1283797273.2,2516684235.8240004,
2017-05-10,HDFCBANK,EQ,1535.75,1540.0,1555.0,1537.05,1554.0,1551.8,1548.16,585561,90654000000000.0,11399,308047,0.5261,0.0033880635913474677,901763940.0,2497244824.4240003,
2017-05-11,HDFCBANK,EQ,1551.8,1551.0,1560.0,1541.0,1543.0,1546.4,1551.42,968936,150323000000000.0,26482,628863,0.649,0.0071428571428571175,1502819736.0,2285180954.524,
2017-05-12,HDFCBANK,EQ,1546.4,1545.9,1556.9,1536.2,1554.0,1551.65,1542.32,1536901,237039000000000.0,18358,995615,0.6478,-0.003288201160541515,2375895255.9,2300142230.25,
2017-05-15,HDFCBANK,EQ,1551.65,1550.0,1557.2,1542.25,1553.0,1553.4,1550.73,701195,108737000000000.0,15104,309282,0.4411,0.002652176725532085,1086852250.0,2301487163.534,
2017-05-16,HDFCBANK,EQ,1553.4,1555.0,1562.0,1548.25,1561.85,1559.65,1555.11,897594,139586000000000.0,21073,347734,0.3874,0.003225806451612856,1395758670.0,2305091985.7479997,
2017-05-17,HDFCBANK,EQ,1559.65,1558.8,1565.4,1551.5,1557.5,1557.15,1557.51,868118,135210000000000.0,32732,367931,0.4238,0.0024437299035369175,1353222338.3999999,2300067920.689,
2017-05-18,HDFCBANK,EQ,1557.15,1549.0,1561.5,1548.1,1557.5,1557.1,1556.99,776820,120950000000000.0,13648,518101,0.667,-0.006286887349242987,1203294180.0,2306877230.149,
2017-05-19,HDFCBANK,EQ,1557.1,1559.5,1569.9,1545.25,1568.05,1561.25,1556.93,713534,111093000000000.0,18458,296680,0.4158,0.00677856681730149,1112756273.0,2303805265.993,
2017-05-22,HDFCBANK,EQ,1561.25,1565.1,1580.0,1563.1,1579.0,1576.0,1572.46,715013,112433000000000.0,24974,413491,0.5783,0.0035908945174734086,1119066846.3,2304672738.664,
2017-05-23,HDFCBANK,EQ,1576.0,1580.0,1583.55,1565.0,1569.0,1569.1,1575.09,770043,121289000000000.0,17873,489628,0.6358,0.009520158456328698,1216667940.0,2302759909.176,
2017-05-24,HDFCBANK,EQ,1569.1,1569.05,1575.45,1562.0,1567.0,1566.75,1566.76,866847,135814000000000.0,34901,615909,0.7105,-0.006930379746835524,1360126285.35,2305719202.626,
2017-05-25,HDFCBANK,EQ,1566.75,1567.1,1629.4,1567.1,1613.25,1617.15,1605.26,5022701,806276000000000.0,60075,3585041,0.7138,-0.001242790223383583,7871074737.099999,2422262286.968,
2017-05-26,HDFCBANK,EQ,1617.15,1606.65,1632.0,1601.1,1623.0,1626.0,1617.56,1360789,220116000000000.0,31085,754482,0.5544,0.02523770021058014,2186311646.85,2415112750.195,
2017-05-29,HDFCBANK,EQ,1626.0,1619.8,1648.0,1617.65,1626.65,1631.9,1634.94,1479085,241821000000000.0,48257,924191,0.6248,0.008184732206765633,2395821883.0,2432892283.52,
2017-05-30,HDFCBANK,EQ,1631.9,1630.0,1633.5,1616.15,1631.4,1629.05,1622.75,1108546,179889000000000.0,26377,592343,0.5343,0.00629707371280408,1806929980.0,2433719427.346,
2017-05-31,HDFCBANK,EQ,1629.05,1625.0,1643.0,1623.15,1640.0,1636.2,1631.48,1329728,216943000000000.0,18717,926698,0.6969,-0.0030674846625766694,2160808000.0,2452887873.81,
2017-06-01,HDFCBANK,EQ,1636.2,1639.0,1639.85,1620.55,1627.0,1628.6,1630.91,839885,136978000000000.0,21114,481729,0.5736,0.008615384615384691,1376571515.0,2422337928.7720003,
2017-06-02,HDFCBANK,EQ,1628.6,1634.0,1646.1,1626.2,1631.85,1634.25,1636.04,803386,131437000000000.0,17867,390838,0.4865,-0.003050640634533197,1312732724.0,2408746885.652,
2017-06-05,HDFCBANK,EQ,1634.25,1633.7,1638.95,1625.0,1638.5,1635.55,1633.27,724975,118408000000000.0,14700,327218,0.4514,-0.0001835985312117483,1184391657.5,2392198249.4579997,
2017-06-06,HDFCBANK,EQ,1635.55,1635.0,1643.8,1630.0,1639.0,1638.95,1638.5,1250658,204920000000000.0,14396,921531,0.7368,0.0007957397318969495,2044825830.0,2397790796.874,
2017-06-07,HDFCBANK,EQ,1638.95,1640.4,1644.9,1630.35,1641.3,1640.8,1638.26,638569,104614000000000.0,28344,447948,0.7015,0.003302752293578015,1047508587.6,2391439710.566,
2017-06-08,HDFCBANK,EQ,1640.8,1643.9,1659.4,1641.65,1643.6,1644.75,1648.3,1062192,175081000000000.0,25728,582580,0.5485,0.002133625944891415,1746137428.8000002,2384610181.062,
2017-06-09,HDFCBANK,EQ,1644.75,1640.1,1670.0,1640.1,1669.9,1666.8,1660.39,1326318,220221000000000.0,41645,878389,0.6623,-0.0023115761299350446,2175294151.7999997,2370948645.9979997,
2017-06-12,HDFCBANK,EQ,1666.8,1664.0,1676.0,1660.0,1666.0,1668.75,1666.54,992853,165463000000000.0,40006,658975,0.6637,0.014572282177915952,1652107392.0,2343068509.55,
2017-06-13,HDFCBANK,EQ,1668.75,1661.75,1691.9,1661.0,1674.0,1676.7,1680.14,1262905,212186000000000.0,37080,831771,0.6586,-0.001352163461538436,2098632383.75,2139988560.345,
2017-06-14,HDFCBANK,EQ,1676.7,1675.0,1679.95,1667.0,1672.85,1671.2,1672.03,964590,161282000000000.0,27840,714323,0.7405,0.007973521889574231,1615688250.0,2102146356.8969998,
2017-06-15,HDFCBANK,EQ,1671.2,1668.0,1675.6,1653.6,1665.0,1664.35,1662.08,881673,146541000000000.0,17284,530656,0.6019,-0.004179104477611939,1470630564.0,2101561322.2169998,
2017-06-16,HDFCBANK,EQ,1664.35,1665.0,1674.7,1658.1,1667.0,1669.25,1665.86,938776,156387000000000.0,18765,583858,0.6219,-0.0017985611510791255,1563062040.0,2091601608.9169998,
2017-06-19,HDFCBANK,EQ,1669.25,1671.0,1696.0,1668.4,1690.7,1692.9,1683.38,956383,160996000000000.0,26370,581131,0.6076,0.003603603603603567,1598115993.0,2079728421.2569997,
2017-06-20,HDFCBANK,EQ,1692.9,1690.0,1694.0,1679.85,1681.55,1686.55,1686.31,915066,154308000000000.0,22817,675274,0.738,0.011370436864153177,1546461540.0,2077397474.1669998,
2017-06-21,HDFCBANK,EQ,1686.55,1682.6,1701.25,1679.6,1696.9,1698.7,1692.56,852733,144330000000000.0,13383,435777,0.511,-0.004378698224852151,1434808545.8,2081606829.7429998,
2017-06-22,HDFCBANK,EQ,1698.7,1694.95,1716.0,1691.2,1699.0,1698.0,1705.36,1668865,284602000000000.0,47395,870934,0.5219,0.007339831213598158,2828642731.75,2106945300.178,
2017-06-23,HDFCBANK,EQ,1698.0,1702.0,1702.75,1675.2,1681.1,1678.65,1684.39,1304367,219706000000000.0,40032,835308,0.6404,0.004159414731997879,2220032634.0,2125695115.918,
2017-06-27,HDFCBANK,EQ,1678.65,1689.0,1695.0,1656.25,1667.55,1667.65,1673.41,1500108,251029000000000.0,41978,966813,0.6445,-0.00763807285546414,2533682412.0,2141706201.418,
2017-06-28,HDFCBANK,EQ,1667.65,1665.0,1675.0,1657.8,1666.5,1666.45,1666.08,1112259,185311000000000.0,33276,759351,0.6827,-0.014209591474245165,1851911235.0,2127346917.3339999,
2017-06-29,HDFCBANK,EQ,1666.45,1667.0,1681.9,1651.1,1655.0,1663.05,1666.21,2296927,382716000000000.0,41505,1515335,0.6597,0.001201201201201263,3828977309.0,2177726671.514,
2017-06-30,HDFCBANK,EQ,1663.05,1653.8,1660.0,1643.0,1654.85,1652.05,1654.33,1082608,179099000000000.0,20154,686217,0.6339,-0.007918416316736732,1790417110.3999999,2182148541.882,
2017-07-03,HDFCBANK,EQ,1652.05,1652.6,1667.5,1647.25,1660.0,1658.6,1658.07,876083,145260000000000.0,29692,555332,0.6339,-0.0007256016446970381,1447814765.8,2169103169.618,
2017-07-04,HDFCBANK,EQ,1658.6,1660.25,1666.7,1652.0,1653.0,1653.35,1656.45,941520,155958000000000.0,29651,629966,0.6691,0.004629069345274184,1563158580.0,2073864966.658,
2017-07-05,HDFCBANK,EQ,1653.35,1653.1,1659.5,1645.0,1647.15,1648.75,1651.02,1003550,165688000000000.0,33969,745305,0.7427,-0.004306580334287102,1658968505.0,1955684162.8019998,
2017-07-06,HDFCBANK,EQ,1648.75,1652.55,1663.0,1651.35,1658.95,1658.15,1658.74,1142919,189581000000000.0,36276,826102,0.7228,-0.0003327082451152208,1888730793.45,1923938052.7259998,
2017-07-07,HDFCBANK,EQ,1658.15,1660.85,1669.6,1658.0,1665.0,1667.2,1663.38,1379349,229438000000000.0,34523,989181,0.7171,0.0050225409216060335,2290891786.65,1909612839.242,
2017-07-10,HDFCBANK,EQ,1667.2,1670.7,1748.0,1661.05,1674.0,1676.35,1674.39,334769,56053500000000.0,6377,189620,0.5664,0.005930698136496382,559298568.3000001,1795716073.798,
2017-07-11,HDFCBANK,EQ,1676.35,1677.55,1690.8,1667.1,1676.15,1680.4,1681.6,1102570,185408000000000.0,46609,683669,0.6201,0.004100077811695746,1849616303.5,1790296840.332,
2017-07-12,HDFCBANK,EQ,1680.4,1680.0,1685.0,1658.55,1680.55,1681.25,1675.45,1434723,240380000000000.0,39173,807682,0.563,0.0014604631754642217,2410334640.0,1807509078.732,
2017-07-13,HDFCBANK,EQ,1681.25,1688.0,1693.3,1679.65,1681.05,1683.55,1687.47,1120251,189039000000000.0,38013,794284,0.709,0.004761904761904745,1890983688.0,1825838737.2570002,
2017-07-14,HDFCBANK,EQ,1683.55,1683.9,1686.05,1672.0,1682.0,1679.95,1677.65,610813,102473000000000.0,19545,245408,0.4018,-0.002428909952606584,1028548010.7,1806920023.226,
2017-07-17,HDFCBANK,EQ,1679.95,1682.55,1687.65,1677.0,1685.0,1682.35,1681.96,599835,100890000000000.0,15125,382911,0.6384,-0.0008017103153394878,1009252379.25,1805840313.703,
2017-07-18,HDFCBANK,EQ,1682.35,1679.7,1687.85,1677.35,1685.0,1683.55,1683.26,580547,97721000000000.0,20192,275144,0.4739,-0.0016938575376660436,975144795.9,1796526841.7410002,
2017-07-19,HDFCBANK,EQ,1683.55,1685.0,1696.2,1681.85,1691.4,1692.3,1691.79,996811,168639000000000.0,23454,496495,0.4981,0.0031553253557181637,1679626535.0,1804443426.9769998,
2017-07-20,HDFCBANK,EQ,1692.3,1693.9,1715.0,1688.15,1712.0,1710.9,1701.51,924619,157325000000000.0,29260,475755,0.5145,0.005281899109792265,1566212124.1000001,1817732390.659,
2017-07-21,HDFCBANK,EQ,1710.9,1714.1,1715.25,1700.0,1703.25,1703.05,1708.42,968377,165439000000000.0,21353,438841,0.4532,0.011925143160753215,1659895015.6999998,1820873896.2529998,
